公司ID: E84


季度: 2.017010e+05  ,  金额: 27470.000000

季度: 2.017040e+05  ,  金额: 110800.000000

季度: 2.017050e+05  ,  金额: 101754.250000

季度: 2.017060e+05  ,  金额: 215000.000000

季度: 2.017080e+05  ,  金额: 100000.000000

季度: 2.017090e+05  ,  金额: 246026.690000

季度: 2.017120e+05  ,  金额: 460.000000

季度: 2.018020e+05  ,  金额: 200000.000000

季度: 2.018080e+05  ,  金额: 119413.600000

季度: 2.018120e+05  ,  金额: 560.000000

季度: 2.019020e+05  ,  金额: 105000.000000

季度: 2.019030e+05  ,  金额: 50000.000000

季度: 2.019070e+05  ,  金额: 10800.000000

季度: 2.019080e+05  ,  金额: 3513.510000

季度: 2.019100e+05  ,  金额: 49990.000000

季度: 2.019110e+05  ,  金额: 50000.000000

季度: 2.019120e+05  ,  金额: 68212.000000

季度: 2.020010e+05  ,  金额: 199750.000000

总流水交易额为: 1658750.050000, 总流水月平均交易额为: 92152.780556
