公司ID: E91


季度: 2.017010e+05  ,  金额: 40400.000000

季度: 2.017020e+05  ,  金额: 30655.000000

季度: 2.017030e+05  ,  金额: 21567.000000

季度: 2.017040e+05  ,  金额: 43725.000000

季度: 2.017050e+05  ,  金额: 19255.000000

季度: 2.017060e+05  ,  金额: 190695.000000

季度: 2.017070e+05  ,  金额: 57463.000000

季度: 2.017080e+05  ,  金额: 54056.000000

季度: 2.017090e+05  ,  金额: 25500.000000

季度: 2.017110e+05  ,  金额: 25500.000000

季度: 2.017120e+05  ,  金额: 63266.000000

季度: 2.018010e+05  ,  金额: 51217.000000

季度: 2.018020e+05  ,  金额: 180.000000

季度: 2.018030e+05  ,  金额: 27250.000000

季度: 2.018040e+05  ,  金额: 52587.000000

季度: 2.018050e+05  ,  金额: 37675.000000

季度: 2.018060e+05  ,  金额: 32924.500000

季度: 2.018070e+05  ,  金额: 45450.000000

季度: 2.018080e+05  ,  金额: 55142.000000

季度: 2.018090e+05  ,  金额: 15459.000000

季度: 2.018100e+05  ,  金额: 11934.000000

季度: 2.018110e+05  ,  金额: 30512.160000

季度: 2.018120e+05  ,  金额: 33030.000000

季度: 2.019010e+05  ,  金额: 2944.000000

季度: 2.019020e+05  ,  金额: 39725.000000

季度: 2.019030e+05  ,  金额: 61161.000000

季度: 2.019040e+05  ,  金额: 35668.840000

季度: 2.019050e+05  ,  金额: 29257.160000

季度: 2.019060e+05  ,  金额: 35387.000000

季度: 2.019070e+05  ,  金额: 56022.530000

季度: 2.019080e+05  ,  金额: 48599.250000

季度: 2.019090e+05  ,  金额: 52625.000000

季度: 2.019100e+05  ,  金额: 8409.750000

季度: 2.019110e+05  ,  金额: 31047.460000

季度: 2.019120e+05  ,  金额: 91290.000000

季度: 2.020010e+05  ,  金额: 36366.000000

总流水交易额为: 1493945.650000, 总流水月平均交易额为: 41498.490278
