公司ID: E122


季度: 2.017060e+05  ,  金额: 396.000000

季度: 2.017080e+05  ,  金额: 4894.000000

季度: 2.017090e+05  ,  金额: 2252.000000

季度: 2.017100e+05  ,  金额: 1392.000000

季度: 2.017110e+05  ,  金额: 4874.000000

季度: 2.017120e+05  ,  金额: 4119.000000

季度: 2.018010e+05  ,  金额: 2817.000000

季度: 2.018020e+05  ,  金额: 3947.000000

季度: 2.018030e+05  ,  金额: 5682.000000

季度: 2.018040e+05  ,  金额: 1228.000000

季度: 2.018050e+05  ,  金额: 1344.000000

季度: 2.018060e+05  ,  金额: 395.000000

季度: 2.018070e+05  ,  金额: 13.000000

季度: 2.018080e+05  ,  金额: 439.000000

季度: 2.019010e+05  ,  金额: 100.000000

季度: 2.019020e+05  ,  金额: 650.000000

季度: 2.019030e+05  ,  金额: 18694.260000

季度: 2.019040e+05  ,  金额: 230.000000

季度: 2.020010e+05  ,  金额: 280.000000

总流水交易额为: 53746.260000, 总流水月平均交易额为: 2828.750526
