公司ID: E86


季度: 2.017070e+05  ,  金额: 330.000000

季度: 2.018030e+05  ,  金额: 594.000000

季度: 2.018050e+05  ,  金额: 1009773.480000

季度: 2.018060e+05  ,  金额: 4250.000000

季度: 2.018070e+05  ,  金额: 913.840000

季度: 2.018080e+05  ,  金额: 2330.780000

季度: 2.018090e+05  ,  金额: 38974.800000

季度: 2.018100e+05  ,  金额: 2264.390000

季度: 2.018110e+05  ,  金额: 3257.670000

季度: 2.018120e+05  ,  金额: 497.000000

季度: 2.019010e+05  ,  金额: 72836.700000

季度: 2.019020e+05  ,  金额: 340.050000

季度: 2.019030e+05  ,  金额: 1060.000000

季度: 2.019040e+05  ,  金额: 158.000000

季度: 2.019060e+05  ,  金额: 186.000000

季度: 2.019070e+05  ,  金额: 2026.000000

季度: 2.019080e+05  ,  金额: 283.800000

季度: 2.019090e+05  ,  金额: 270.890000

季度: 2.019100e+05  ,  金额: 378.000000

季度: 2.019110e+05  ,  金额: 47.000000

季度: 2.019120e+05  ,  金额: 530570.990000

季度: 2.020010e+05  ,  金额: 70098.990000

季度: 2.020020e+05  ,  金额: 326.000000

总流水交易额为: 1741768.380000, 总流水月平均交易额为: 75729.060000
