公司ID: E56


季度: 2.017020e+05  ,  金额: 544821.500000

季度: 2.017030e+05  ,  金额: 87504.000000

季度: 2.017040e+05  ,  金额: 218926.000000

季度: 2.017050e+05  ,  金额: 705317.500000

季度: 2.017060e+05  ,  金额: 144770.000000

季度: 2.017070e+05  ,  金额: 320053.500000

季度: 2.017080e+05  ,  金额: 867287.010000

季度: 2.017090e+05  ,  金额: 567273.500000

季度: 2.017100e+05  ,  金额: 254563.000000

季度: 2.017110e+05  ,  金额: 737815.240000

季度: 2.017120e+05  ,  金额: 1407564.100000

季度: 2.018010e+05  ,  金额: 598813.000000

季度: 2.018020e+05  ,  金额: 866836.000000

季度: 2.018030e+05  ,  金额: 552160.000000

季度: 2.018040e+05  ,  金额: 448035.500000

季度: 2.018050e+05  ,  金额: 716099.510000

季度: 2.018060e+05  ,  金额: 101421.000000

季度: 2.018070e+05  ,  金额: 293778.420000

季度: 2.018080e+05  ,  金额: 468359.500000

季度: 2.018090e+05  ,  金额: 236473.200000

季度: 2.018100e+05  ,  金额: 574125.000000

季度: 2.018110e+05  ,  金额: 527319.500000

季度: 2.018120e+05  ,  金额: 1169614.600000

季度: 2.019010e+05  ,  金额: 2193541.120000

季度: 2.019020e+05  ,  金额: 74813.000000

季度: 2.019030e+05  ,  金额: 1767167.510000

季度: 2.019040e+05  ,  金额: 425933.300000

季度: 2.019050e+05  ,  金额: 803737.910000

季度: 2.019060e+05  ,  金额: 475502.000000

季度: 2.019070e+05  ,  金额: 1162039.810000

季度: 2.019080e+05  ,  金额: 1049744.090000

季度: 2.019090e+05  ,  金额: 1942278.550000

季度: 2.019100e+05  ,  金额: 2340038.800000

季度: 2.019110e+05  ,  金额: 1714188.700000

季度: 2.019120e+05  ,  金额: 1769985.170000

季度: 2.020010e+05  ,  金额: 35814.810000

总流水交易额为: 28163715.350000, 总流水月平均交易额为: 782325.426389
