公司ID: E85


季度: 2.017060e+05  ,  金额: 330.000000

季度: 2.017070e+05  ,  金额: 4386.000000

季度: 2.017100e+05  ,  金额: 28360.000000

季度: 2.017110e+05  ,  金额: 39705.000000

季度: 2.017120e+05  ,  金额: 2283.840000

季度: 2.018010e+05  ,  金额: 3552.000000

季度: 2.018020e+05  ,  金额: 344.000000

季度: 2.018030e+05  ,  金额: 1742.000000

季度: 2.018040e+05  ,  金额: 4958.000000

季度: 2.018050e+05  ,  金额: 4628.810000

季度: 2.018060e+05  ,  金额: 3763.090000

季度: 2.018070e+05  ,  金额: 20995.700000

季度: 2.018080e+05  ,  金额: 1007.000000

季度: 2.018090e+05  ,  金额: 2790.990000

季度: 2.018100e+05  ,  金额: 11970.380000

季度: 2.018110e+05  ,  金额: 435.700000

季度: 2.018120e+05  ,  金额: 153522.710000

季度: 2.019010e+05  ,  金额: 100233.890000

季度: 2.019020e+05  ,  金额: 1807.000000

季度: 2.019030e+05  ,  金额: 5566.000000

季度: 2.019040e+05  ,  金额: 5499.000000

季度: 2.019050e+05  ,  金额: 6377.460000

季度: 2.019060e+05  ,  金额: 2019.690000

季度: 2.019070e+05  ,  金额: 2526.970000

季度: 2.019080e+05  ,  金额: 4764.000000

季度: 2.019090e+05  ,  金额: 9086.000000

季度: 2.019100e+05  ,  金额: 1792.980000

季度: 2.019110e+05  ,  金额: 4398.000000

季度: 2.019120e+05  ,  金额: 1881.960000

季度: 2.020010e+05  ,  金额: 1346.990000

季度: 2.020020e+05  ,  金额: 136.260000

总流水交易额为: 432211.420000, 总流水月平均交易额为: 13942.303871
