公司ID: E23


季度: 2.016100e+05  ,  金额: 4790330.820000

季度: 2.016110e+05  ,  金额: 6188654.760000

季度: 2.016120e+05  ,  金额: 4306590.850000

季度: 2.017010e+05  ,  金额: 5287187.340000

季度: 2.017020e+05  ,  金额: 5832288.080000

季度: 2.017030e+05  ,  金额: 9908507.130000

季度: 2.017040e+05  ,  金额: 6100379.340000

季度: 2.017050e+05  ,  金额: 6571535.540000

季度: 2.017060e+05  ,  金额: 5525751.440000

季度: 2.017070e+05  ,  金额: 4753291.900000

季度: 2.017080e+05  ,  金额: 5877014.450000

季度: 2.017090e+05  ,  金额: 4007068.660000

季度: 2.017100e+05  ,  金额: 2293950.040000

季度: 2.017110e+05  ,  金额: 3951317.270000

季度: 2.017120e+05  ,  金额: 3885118.740000

季度: 2.018010e+05  ,  金额: 3605574.200000

季度: 2.018020e+05  ,  金额: 6690719.530000

季度: 2.018030e+05  ,  金额: 8192680.560000

季度: 2.018040e+05  ,  金额: 9621385.040000

季度: 2.018050e+05  ,  金额: 393511.280000

季度: 2.018060e+05  ,  金额: 5366236.410000

季度: 2.018070e+05  ,  金额: 5011813.330000

季度: 2.018080e+05  ,  金额: 4878888.580000

季度: 2.018090e+05  ,  金额: 4862867.220000

季度: 2.018100e+05  ,  金额: 4093136.320000

季度: 2.018110e+05  ,  金额: 5202751.660000

季度: 2.018120e+05  ,  金额: 4255758.250000

季度: 2.019010e+05  ,  金额: 7785212.610000

季度: 2.019020e+05  ,  金额: 9381024.420000

季度: 2.019030e+05  ,  金额: 6319252.870000

季度: 2.019040e+05  ,  金额: 6344701.100000

季度: 2.019050e+05  ,  金额: 5995713.310000

季度: 2.019060e+05  ,  金额: 6470132.130000

季度: 2.019070e+05  ,  金额: 4515040.740000

季度: 2.019080e+05  ,  金额: 4922081.650000

季度: 2.019090e+05  ,  金额: 4358266.340000

季度: 2.019100e+05  ,  金额: 3449012.220000

总流水交易额为: 200994746.130000, 总流水月平均交易额为: 5432290.435946
