公司ID: E65


季度: 2.017040e+05  ,  金额: 245764.200000

季度: 2.017050e+05  ,  金额: 234649.200000

季度: 2.017060e+05  ,  金额: 174460.120000

季度: 2.017070e+05  ,  金额: 128240.800000

季度: 2.017090e+05  ,  金额: 71892.000000

季度: 2.017110e+05  ,  金额: 20634.200000

季度: 2.017120e+05  ,  金额: 393564.040000

季度: 2.018010e+05  ,  金额: 135459.700000

季度: 2.018020e+05  ,  金额: 199166.000000

季度: 2.018030e+05  ,  金额: 240243.800000

季度: 2.018040e+05  ,  金额: 217091.190000

季度: 2.018050e+05  ,  金额: 291432.200000

季度: 2.018060e+05  ,  金额: 188540.650000

季度: 2.018070e+05  ,  金额: 6215.000000

季度: 2.018080e+05  ,  金额: 6475.000000

季度: 2.018090e+05  ,  金额: 265999.200000

季度: 2.018100e+05  ,  金额: 32524.800000

季度: 2.018110e+05  ,  金额: 5715.000000

季度: 2.018120e+05  ,  金额: 7385.000000

季度: 2.019010e+05  ,  金额: 248670.800000

季度: 2.019020e+05  ,  金额: 38059.900000

季度: 2.019030e+05  ,  金额: 59154.220000

季度: 2.019040e+05  ,  金额: 297627.400000

季度: 2.019050e+05  ,  金额: 338320.180000

季度: 2.019060e+05  ,  金额: 194025.800000

季度: 2.019070e+05  ,  金额: 591236.000000

季度: 2.019080e+05  ,  金额: 8124.000000

季度: 2.019090e+05  ,  金额: 16424.000000

季度: 2.019100e+05  ,  金额: 13700.000000

季度: 2.019110e+05  ,  金额: 149645.490000

季度: 2.019120e+05  ,  金额: 12750.000000

季度: 2.020010e+05  ,  金额: 1000.000000

季度: 2.020020e+05  ,  金额: 5376.000000

总流水交易额为: 4839565.890000, 总流水月平均交易额为: 146653.511818
