公司ID: E64


季度: 2.017050e+05  ,  金额: 330.000000

季度: 2.017100e+05  ,  金额: 188.000000

季度: 2.017110e+05  ,  金额: 21887.000000

季度: 2.018010e+05  ,  金额: 26647.000000

季度: 2.018020e+05  ,  金额: 312.000000

季度: 2.018040e+05  ,  金额: 310.000000

季度: 2.018050e+05  ,  金额: 280.000000

季度: 2.018080e+05  ,  金额: 1206.000000

季度: 2.018090e+05  ,  金额: 214.000000

季度: 2.018110e+05  ,  金额: 311.000000

季度: 2.018120e+05  ,  金额: 1145.000000

季度: 2.019010e+05  ,  金额: 344.000000

季度: 2.019020e+05  ,  金额: 1312.000000

季度: 2.019040e+05  ,  金额: 626.000000

季度: 2.019050e+05  ,  金额: 280.000000

季度: 2.019060e+05  ,  金额: 26832.000000

季度: 2.019100e+05  ,  金额: 643.000000

季度: 2.019120e+05  ,  金额: 3440.000000

季度: 2.020010e+05  ,  金额: 4327.050000

总流水交易额为: 90634.050000, 总流水月平均交易额为: 4770.213158
