公司ID: E28


季度: 2.017010e+05  ,  金额: 10730.000000

季度: 2.017070e+05  ,  金额: 83449.940000

季度: 2.017080e+05  ,  金额: 7000.000000

季度: 2.017090e+05  ,  金额: 28342.200000

季度: 2.017100e+05  ,  金额: 1922.000000

季度: 2.018010e+05  ,  金额: 265280.000000

季度: 2.018020e+05  ,  金额: 50111.020000

季度: 2.018070e+05  ,  金额: 18054.820000

季度: 2.018080e+05  ,  金额: 7520.000000

季度: 2.018090e+05  ,  金额: 3603.000000

季度: 2.018100e+05  ,  金额: 5842.000000

季度: 2.018110e+05  ,  金额: 17618.480000

季度: 2.018120e+05  ,  金额: 257367.000000

季度: 2.019010e+05  ,  金额: 244913.790000

季度: 2.019020e+05  ,  金额: 21122.320000

季度: 2.019030e+05  ,  金额: 16293.000000

季度: 2.019040e+05  ,  金额: 23700.000000

季度: 2.019050e+05  ,  金额: 25261.000000

季度: 2.019070e+05  ,  金额: 6025.000000

季度: 2.019080e+05  ,  金额: 3665.200000

季度: 2.019090e+05  ,  金额: 30838.000000

季度: 2.019100e+05  ,  金额: 43355.000000

季度: 2.019110e+05  ,  金额: 186729.500000

季度: 2.019120e+05  ,  金额: 51921.000000

季度: 2.020010e+05  ,  金额: 4089.200000

总流水交易额为: 1414753.470000, 总流水月平均交易额为: 56590.138800
