公司ID: E73


季度: 2.017010e+05  ,  金额: 2822.000000

季度: 2.017020e+05  ,  金额: 3600.000000

季度: 2.017030e+05  ,  金额: 64327.000000

季度: 2.017040e+05  ,  金额: 10245.000000

季度: 2.017050e+05  ,  金额: 7552.800000

季度: 2.017060e+05  ,  金额: 43500.000000

季度: 2.017070e+05  ,  金额: 9668.600000

季度: 2.017080e+05  ,  金额: 7655.000000

季度: 2.017090e+05  ,  金额: 11212.000000

季度: 2.017100e+05  ,  金额: 28058.000000

季度: 2.017110e+05  ,  金额: 23936.000000

季度: 2.017120e+05  ,  金额: 16274.000000

季度: 2.018010e+05  ,  金额: 63315.850000

季度: 2.018020e+05  ,  金额: 9580.000000

季度: 2.018030e+05  ,  金额: 12967.000000

季度: 2.018040e+05  ,  金额: 25094.150000

季度: 2.018050e+05  ,  金额: 26528.110000

季度: 2.018060e+05  ,  金额: 52954.750000

季度: 2.018070e+05  ,  金额: 9463.700000

季度: 2.018080e+05  ,  金额: 37226.000000

季度: 2.018090e+05  ,  金额: 39339.160000

季度: 2.018100e+05  ,  金额: 39026.910000

季度: 2.018110e+05  ,  金额: 40055.780000

季度: 2.018120e+05  ,  金额: 25124.240000

季度: 2.019010e+05  ,  金额: 24600.000000

季度: 2.019020e+05  ,  金额: 18558.000000

季度: 2.019030e+05  ,  金额: 18980.750000

季度: 2.019040e+05  ,  金额: 29170.000000

季度: 2.019050e+05  ,  金额: 30332.930000

季度: 2.019060e+05  ,  金额: 9565.000000

季度: 2.019070e+05  ,  金额: 3310.000000

季度: 2.019080e+05  ,  金额: 14737.090000

季度: 2.019090e+05  ,  金额: 24042.770000

季度: 2.019100e+05  ,  金额: 8662.930000

季度: 2.019110e+05  ,  金额: 18734.590000

季度: 2.019120e+05  ,  金额: 15255.430000

季度: 2.020010e+05  ,  金额: 30170.000000

季度: 2.020020e+05  ,  金额: 310.000000

总流水交易额为: 855955.540000, 总流水月平均交易额为: 22525.145789
