公司ID: E75


季度: 2.017040e+05  ,  金额: 3000.000000

季度: 2.017060e+05  ,  金额: 119276.200000

季度: 2.017070e+05  ,  金额: 103646.350000

季度: 2.017080e+05  ,  金额: 45924.400000

季度: 2.017090e+05  ,  金额: 79096.000000

季度: 2.017100e+05  ,  金额: 156680.650000

季度: 2.017110e+05  ,  金额: 28983.000000

季度: 2.017120e+05  ,  金额: 99125.900000

季度: 2.018010e+05  ,  金额: 126982.310000

季度: 2.018020e+05  ,  金额: 8635.000000

季度: 2.018030e+05  ,  金额: 80233.760000

季度: 2.018040e+05  ,  金额: 58528.920000

季度: 2.018050e+05  ,  金额: 69456.000000

季度: 2.018060e+05  ,  金额: 31747.180000

季度: 2.018070e+05  ,  金额: 97758.920000

季度: 2.018080e+05  ,  金额: 59158.290000

季度: 2.018090e+05  ,  金额: 84439.080000

季度: 2.018100e+05  ,  金额: 12082.000000

季度: 2.018110e+05  ,  金额: 52955.200000

季度: 2.018120e+05  ,  金额: 103703.940000

季度: 2.019010e+05  ,  金额: 493368.090000

季度: 2.019020e+05  ,  金额: 33496.000000

季度: 2.019030e+05  ,  金额: 24965.020000

季度: 2.019040e+05  ,  金额: 132839.140000

季度: 2.019050e+05  ,  金额: 47063.560000

季度: 2.019060e+05  ,  金额: 160452.540000

季度: 2.019070e+05  ,  金额: 58904.500000

季度: 2.019080e+05  ,  金额: 61479.160000

季度: 2.019090e+05  ,  金额: 89327.580000

季度: 2.019100e+05  ,  金额: 61234.650000

季度: 2.019110e+05  ,  金额: 36862.700000

季度: 2.019120e+05  ,  金额: 39564.250000

季度: 2.020010e+05  ,  金额: 60453.960000

总流水交易额为: 2721424.250000, 总流水月平均交易额为: 82467.401515
