公司ID: E17


季度: 2.016100e+05  ,  金额: 249592.960000

季度: 2.016110e+05  ,  金额: 49395.440000

季度: 2.016120e+05  ,  金额: 294484.130000

季度: 2.017010e+05  ,  金额: 339218.000000

季度: 2.017020e+05  ,  金额: 363741.700000

季度: 2.017030e+05  ,  金额: 454777.870000

季度: 2.017040e+05  ,  金额: 805426.460000

季度: 2.017050e+05  ,  金额: 716141.460000

季度: 2.017060e+05  ,  金额: 1947774.580000

季度: 2.017070e+05  ,  金额: 2693798.250000

季度: 2.017080e+05  ,  金额: 2233563.280000

季度: 2.017090e+05  ,  金额: 2805125.500000

季度: 2.017100e+05  ,  金额: 2292893.730000

季度: 2.017110e+05  ,  金额: 2778777.690000

季度: 2.017120e+05  ,  金额: 4554693.220000

季度: 2.018010e+05  ,  金额: 6418937.650000

季度: 2.018020e+05  ,  金额: 3406374.550000

季度: 2.018030e+05  ,  金额: 4988481.080000

季度: 2.018040e+05  ,  金额: 6528475.660000

季度: 2.018050e+05  ,  金额: 6834827.410000

季度: 2.018060e+05  ,  金额: 5095666.060000

季度: 2.018070e+05  ,  金额: 6843996.660000

季度: 2.018080e+05  ,  金额: 5495630.150000

季度: 2.018090e+05  ,  金额: 3909514.220000

季度: 2.018100e+05  ,  金额: 5991918.240000

季度: 2.018110e+05  ,  金额: 4420893.480000

季度: 2.018120e+05  ,  金额: 3313967.940000

季度: 2.019010e+05  ,  金额: 11305942.380000

季度: 2.019020e+05  ,  金额: 2105686.250000

季度: 2.019030e+05  ,  金额: 3462290.760000

季度: 2.019040e+05  ,  金额: 5180471.030000

季度: 2.019050e+05  ,  金额: 3258472.740000

季度: 2.019060e+05  ,  金额: 6153137.700000

季度: 2.019070e+05  ,  金额: 7391696.300000

季度: 2.019080e+05  ,  金额: 5717387.000000

季度: 2.019090e+05  ,  金额: 5925908.360000

季度: 2.019100e+05  ,  金额: 6452939.300000

总流水交易额为: 142782019.190000, 总流水月平均交易额为: 3858973.491622
