公司ID: E18


季度: 2.016120e+05  ,  金额: 2402891.510000

季度: 2.017010e+05  ,  金额: 1697512.100000

季度: 2.017020e+05  ,  金额: 30000.000000

季度: 2.017030e+05  ,  金额: 856178.700000

季度: 2.017040e+05  ,  金额: 25179.000000

季度: 2.017050e+05  ,  金额: 1162625.030000

季度: 2.017060e+05  ,  金额: 1084487.000000

季度: 2.017070e+05  ,  金额: 1046373.910000

季度: 2.017080e+05  ,  金额: 2083935.450000

季度: 2.017090e+05  ,  金额: 1881412.770000

季度: 2.017100e+05  ,  金额: 1782069.680000

季度: 2.017110e+05  ,  金额: 1418361.780000

季度: 2.017120e+05  ,  金额: 18947808.070000

季度: 2.018010e+05  ,  金额: 5858723.190000

季度: 2.018020e+05  ,  金额: 1811935.570000

季度: 2.018030e+05  ,  金额: 3069438.900000

季度: 2.018040e+05  ,  金额: 2519819.320000

季度: 2.018050e+05  ,  金额: 1743026.140000

季度: 2.018060e+05  ,  金额: 4919914.340000

季度: 2.018070e+05  ,  金额: 5606418.770000

季度: 2.018080e+05  ,  金额: 1658055.850000

季度: 2.018090e+05  ,  金额: 7162341.520000

季度: 2.018100e+05  ,  金额: 770458.050000

季度: 2.018110e+05  ,  金额: 2082863.750000

季度: 2.018120e+05  ,  金额: 6527910.890000

季度: 2.019010e+05  ,  金额: 13063676.000000

季度: 2.019020e+05  ,  金额: 587511.880000

季度: 2.019030e+05  ,  金额: 4591191.800000

季度: 2.019040e+05  ,  金额: 2382795.040000

季度: 2.019050e+05  ,  金额: 4566147.770000

季度: 2.019060e+05  ,  金额: 4249286.640000

季度: 2.019070e+05  ,  金额: 3368586.450000

季度: 2.019080e+05  ,  金额: 2195027.070000

季度: 2.019090e+05  ,  金额: 7665730.090000

季度: 2.019100e+05  ,  金额: 3452822.990000

季度: 2.019110e+05  ,  金额: 2944310.800000

季度: 2.019120e+05  ,  金额: 10536009.390000

总流水交易额为: 137752837.210000, 总流水月平均交易额为: 3723049.654324
