公司ID: E29


季度: 2.017010e+05  ,  金额: 166800.000000

季度: 2.017110e+05  ,  金额: 1197.000000

季度: 2.017120e+05  ,  金额: 4859.470000

季度: 2.018010e+05  ,  金额: 1275.000000

季度: 2.018030e+05  ,  金额: 276.000000

季度: 2.018040e+05  ,  金额: 500.000000

季度: 2.018050e+05  ,  金额: 1708.000000

季度: 2.018060e+05  ,  金额: 500.000000

季度: 2.018070e+05  ,  金额: 1118.000000

季度: 2.018080e+05  ,  金额: 690.000000

季度: 2.018090e+05  ,  金额: 310.000000

季度: 2.018100e+05  ,  金额: 1240.000000

季度: 2.018110e+05  ,  金额: 1395.000000

季度: 2.018120e+05  ,  金额: 310.000000

季度: 2.019010e+05  ,  金额: 570.000000

季度: 2.019040e+05  ,  金额: 280.000000

季度: 2.019100e+05  ,  金额: 1587.000000

季度: 2.019120e+05  ,  金额: 2002.970000

总流水交易额为: 186618.440000, 总流水月平均交易额为: 10367.691111
