公司ID: E16


季度: 2.017040e+05  ,  金额: 330.000000

季度: 2.017060e+05  ,  金额: 7560.000000

季度: 2.017090e+05  ,  金额: 2373.000000

季度: 2.017120e+05  ,  金额: 14234.000000

季度: 2.018030e+05  ,  金额: 320.000000

季度: 2.018040e+05  ,  金额: 8235.020000

季度: 2.018050e+05  ,  金额: 8196.870000

季度: 2.018060e+05  ,  金额: 17927.250000

季度: 2.018070e+05  ,  金额: 12575.910000

季度: 2.018080e+05  ,  金额: 3166.320000

季度: 2.018090e+05  ,  金额: 13527.120000

季度: 2.018100e+05  ,  金额: 4213.440000

季度: 2.018110e+05  ,  金额: 8841.660000

季度: 2.018120e+05  ,  金额: 12370.240000

季度: 2.019010e+05  ,  金额: 8493.800000

季度: 2.019020e+05  ,  金额: 7525.870000

季度: 2.019030e+05  ,  金额: 9791.900000

季度: 2.019040e+05  ,  金额: 14355.000000

季度: 2.019050e+05  ,  金额: 14345.620000

季度: 2.019060e+05  ,  金额: 56622.820000

季度: 2.019070e+05  ,  金额: 11212.480000

季度: 2.019080e+05  ,  金额: 13655.000000

季度: 2.019090e+05  ,  金额: 18088.190000

季度: 2.019100e+05  ,  金额: 3528.000000

季度: 2.019110e+05  ,  金额: 5491.250000

季度: 2.019120e+05  ,  金额: 15767.660000

总流水交易额为: 292748.420000, 总流水月平均交易额为: 11259.554615
