公司ID: E90


季度: 2.017050e+05  ,  金额: 3400.000000

季度: 2.017080e+05  ,  金额: 21300.000000

季度: 2.017090e+05  ,  金额: 6549.000000

季度: 2.017110e+05  ,  金额: 25298.000000

季度: 2.017120e+05  ,  金额: 600.000000

季度: 2.018010e+05  ,  金额: 3864.000000

季度: 2.018020e+05  ,  金额: 4081.000000

季度: 2.018050e+05  ,  金额: 22000.000000

季度: 2.018060e+05  ,  金额: 1053.200000

季度: 2.018070e+05  ,  金额: 1600.000000

季度: 2.018080e+05  ,  金额: 1929.300000

季度: 2.018100e+05  ,  金额: 2233.400000

季度: 2.019020e+05  ,  金额: 280.000000

季度: 2.019030e+05  ,  金额: 4833.000000

季度: 2.019050e+05  ,  金额: 90197.190000

季度: 2.019060e+05  ,  金额: 10949.820000

季度: 2.019070e+05  ,  金额: 7994.200000

季度: 2.019080e+05  ,  金额: 1330.600000

季度: 2.019090e+05  ,  金额: 56298.900000

季度: 2.019100e+05  ,  金额: 182184.800000

季度: 2.019110e+05  ,  金额: 228742.070000

季度: 2.019120e+05  ,  金额: 62542.500000

季度: 2.020010e+05  ,  金额: 18527.590000

总流水交易额为: 757788.570000, 总流水月平均交易额为: 32947.329130
