公司ID: E62


季度: 2.017020e+05  ,  金额: 2498.000000

季度: 2.017030e+05  ,  金额: 500.000000

季度: 2.017050e+05  ,  金额: 19066.940000

季度: 2.017060e+05  ,  金额: 43396.000000

季度: 2.017070e+05  ,  金额: 15141.000000

季度: 2.017080e+05  ,  金额: 4814.000000

季度: 2.017090e+05  ,  金额: 3574.700000

季度: 2.017100e+05  ,  金额: 25484.100000

季度: 2.017110e+05  ,  金额: 20282.580000

季度: 2.017120e+05  ,  金额: 4797.000000

季度: 2.018010e+05  ,  金额: 214084.900000

季度: 2.018020e+05  ,  金额: 20329.000000

季度: 2.018030e+05  ,  金额: 6135.730000

季度: 2.018040e+05  ,  金额: 6982.000000

季度: 2.018050e+05  ,  金额: 29998.430000

季度: 2.018060e+05  ,  金额: 1558.000000

季度: 2.018070e+05  ,  金额: 45100.110000

季度: 2.018080e+05  ,  金额: 15275.000000

季度: 2.018090e+05  ,  金额: 19592.110000

季度: 2.018100e+05  ,  金额: 23508.320000

季度: 2.018110e+05  ,  金额: 3440.120000

季度: 2.018120e+05  ,  金额: 13023.360000

季度: 2.019010e+05  ,  金额: 29307.750000

季度: 2.019020e+05  ,  金额: 7477.070000

季度: 2.019030e+05  ,  金额: 25207.090000

季度: 2.019040e+05  ,  金额: 121547.000000

季度: 2.019050e+05  ,  金额: 3023.040000

季度: 2.019060e+05  ,  金额: 4259.610000

季度: 2.019070e+05  ,  金额: 47791.380000

季度: 2.019080e+05  ,  金额: 2435.210000

季度: 2.019090e+05  ,  金额: 125213.000000

季度: 2.019100e+05  ,  金额: 5530.000000

季度: 2.019110e+05  ,  金额: 10887.900000

季度: 2.019120e+05  ,  金额: 311777.000000

季度: 2.020010e+05  ,  金额: 1534.530000

季度: 2.020020e+05  ,  金额: 4299.000000

总流水交易额为: 1238870.980000, 总流水月平均交易额为: 34413.082778
