公司ID: E30


季度: 2.016120e+05  ,  金额: 6000.000000

季度: 2.017060e+05  ,  金额: 54800.000000

季度: 2.017070e+05  ,  金额: 287616.800000

季度: 2.017080e+05  ,  金额: 912832.620000

季度: 2.017090e+05  ,  金额: 621916.300000

季度: 2.017100e+05  ,  金额: 29531.770000

季度: 2.017110e+05  ,  金额: 137730.700000

季度: 2.017120e+05  ,  金额: 618194.400000

季度: 2.018010e+05  ,  金额: 1026643.500000

季度: 2.018020e+05  ,  金额: 611696.040000

季度: 2.018030e+05  ,  金额: 18218.140000

季度: 2.018040e+05  ,  金额: 84311.730000

季度: 2.018050e+05  ,  金额: 11675.870000

季度: 2.018060e+05  ,  金额: 311690.000000

季度: 2.018070e+05  ,  金额: 169947.110000

季度: 2.018080e+05  ,  金额: 333152.830000

季度: 2.018090e+05  ,  金额: 633577.810000

季度: 2.018100e+05  ,  金额: 1248513.100000

季度: 2.018110e+05  ,  金额: 1530706.460000

季度: 2.018120e+05  ,  金额: 930760.600000

季度: 2.019010e+05  ,  金额: 1464001.980000

季度: 2.019020e+05  ,  金额: 2063216.880000

季度: 2.019030e+05  ,  金额: 2279525.630000

季度: 2.019040e+05  ,  金额: 100366.000000

季度: 2.019050e+05  ,  金额: 1066.300000

季度: 2.019060e+05  ,  金额: 554.000000

季度: 2.019070e+05  ,  金额: 1808296.000000

季度: 2.019080e+05  ,  金额: 2835179.020000

季度: 2.019090e+05  ,  金额: 570341.000000

季度: 2.019100e+05  ,  金额: 1029806.800000

季度: 2.019110e+05  ,  金额: 101961.710000

季度: 2.019120e+05  ,  金额: 2387065.260000

总流水交易额为: 24220896.360000, 总流水月平均交易额为: 756903.011250
