公司ID: E10


季度: 2.017010e+05  ,  金额: 1200.000000

季度: 2.017020e+05  ,  金额: 3948.000000

季度: 2.017030e+05  ,  金额: 59700.000000

季度: 2.017040e+05  ,  金额: 35943.000000

季度: 2.017050e+05  ,  金额: 330.000000

季度: 2.017060e+05  ,  金额: 49905.400000

季度: 2.017070e+05  ,  金额: 52108.170000

季度: 2.017080e+05  ,  金额: 65710.320000

季度: 2.017090e+05  ,  金额: 166269.790000

季度: 2.017100e+05  ,  金额: 84718.430000

季度: 2.017110e+05  ,  金额: 217057.450000

季度: 2.017120e+05  ,  金额: 50974.950000

季度: 2.018010e+05  ,  金额: 61857.600000

季度: 2.018020e+05  ,  金额: 128783.900000

季度: 2.018030e+05  ,  金额: 176021.480000

季度: 2.018040e+05  ,  金额: 43086.230000

季度: 2.018050e+05  ,  金额: 153992.980000

季度: 2.018060e+05  ,  金额: 407921.220000

季度: 2.018070e+05  ,  金额: 274813.040000

季度: 2.018080e+05  ,  金额: 184389.120000

季度: 2.018090e+05  ,  金额: 205487.500000

季度: 2.018100e+05  ,  金额: 174990.310000

季度: 2.018110e+05  ,  金额: 190185.910000

季度: 2.018120e+05  ,  金额: 179695.370000

季度: 2.019010e+05  ,  金额: 401242.690000

季度: 2.019020e+05  ,  金额: 121516.000000

季度: 2.019030e+05  ,  金额: 168881.980000

季度: 2.019040e+05  ,  金额: 263967.410000

季度: 2.019050e+05  ,  金额: 195280.240000

季度: 2.019060e+05  ,  金额: 209670.100000

季度: 2.019070e+05  ,  金额: 202650.030000

季度: 2.019080e+05  ,  金额: 318271.080000

季度: 2.019090e+05  ,  金额: 215997.450000

季度: 2.019100e+05  ,  金额: 145159.920000

季度: 2.019110e+05  ,  金额: 206234.570000

总流水交易额为: 5417961.640000, 总流水月平均交易额为: 154798.904000
