公司ID: E58


季度: 2.017050e+05  ,  金额: 2518.000000

季度: 2.017070e+05  ,  金额: 701.000000

季度: 2.017080e+05  ,  金额: 18117.000000

季度: 2.017090e+05  ,  金额: 3537.600000

季度: 2.017100e+05  ,  金额: 2991.000000

季度: 2.017110e+05  ,  金额: 13813.000000

季度: 2.017120e+05  ,  金额: 971341.750000

季度: 2.018010e+05  ,  金额: 22818.800000

季度: 2.018020e+05  ,  金额: 134283.500000

季度: 2.018030e+05  ,  金额: 20262.040000

季度: 2.018040e+05  ,  金额: 13039.030000

季度: 2.018050e+05  ,  金额: 12038.480000

季度: 2.018060e+05  ,  金额: 6246.000000

季度: 2.018070e+05  ,  金额: 20512.850000

季度: 2.018080e+05  ,  金额: 41521.000000

季度: 2.018090e+05  ,  金额: 1007342.560000

季度: 2.018100e+05  ,  金额: 41893.700000

季度: 2.018110e+05  ,  金额: 151392.670000

季度: 2.018120e+05  ,  金额: 1100933.200000

季度: 2.019010e+05  ,  金额: 24087.210000

季度: 2.019020e+05  ,  金额: 15140.240000

季度: 2.019030e+05  ,  金额: 35215.920000

季度: 2.019040e+05  ,  金额: 43855.370000

季度: 2.019050e+05  ,  金额: 43889.070000

季度: 2.019060e+05  ,  金额: 347693.090000

季度: 2.019070e+05  ,  金额: 239021.530000

季度: 2.019080e+05  ,  金额: 2417820.200000

季度: 2.019090e+05  ,  金额: 316476.260000

季度: 2.019100e+05  ,  金额: 43790.170000

总流水交易额为: 7112292.240000, 总流水月平均交易额为: 245251.456552
