公司ID: E55


季度: 2.017010e+05  ,  金额: 7603.900000

季度: 2.017020e+05  ,  金额: 10199.760000

季度: 2.017030e+05  ,  金额: 154129.870000

季度: 2.017040e+05  ,  金额: 7205.320000

季度: 2.017050e+05  ,  金额: 10708.730000

季度: 2.017060e+05  ,  金额: 189202.230000

季度: 2.017070e+05  ,  金额: 10834.660000

季度: 2.017080e+05  ,  金额: 10418.010000

季度: 2.017090e+05  ,  金额: 5406.410000

季度: 2.017100e+05  ,  金额: 1601.270000

季度: 2.017110e+05  ,  金额: 8041.790000

季度: 2.017120e+05  ,  金额: 614730.740000

季度: 2.018010e+05  ,  金额: 2773.400000

季度: 2.018020e+05  ,  金额: 1990.550000

季度: 2.018030e+05  ,  金额: 2596.510000

季度: 2.018040e+05  ,  金额: 50731.930000

季度: 2.018050e+05  ,  金额: 717.940000

季度: 2.018060e+05  ,  金额: 70318.170000

季度: 2.018070e+05  ,  金额: 11962.690000

季度: 2.018080e+05  ,  金额: 184075.620000

季度: 2.018090e+05  ,  金额: 47293.890000

季度: 2.018100e+05  ,  金额: 566068.780000

季度: 2.018110e+05  ,  金额: 366366.740000

季度: 2.018120e+05  ,  金额: 931742.710000

季度: 2.019010e+05  ,  金额: 979996.580000

季度: 2.019020e+05  ,  金额: 133971.280000

季度: 2.019030e+05  ,  金额: 354432.620000

季度: 2.019040e+05  ,  金额: 255874.830000

季度: 2.019050e+05  ,  金额: 155455.990000

季度: 2.019060e+05  ,  金额: 170500.400000

季度: 2.019070e+05  ,  金额: 634253.600000

季度: 2.019080e+05  ,  金额: 493359.630000

季度: 2.019090e+05  ,  金额: 824892.860000

季度: 2.019100e+05  ,  金额: 931855.280000

季度: 2.019110e+05  ,  金额: 493326.600000

季度: 2.019120e+05  ,  金额: 1220591.710000

季度: 2.020010e+05  ,  金额: 921588.620000

季度: 2.020020e+05  ,  金额: 23946.660000

总流水交易额为: 10860768.280000, 总流水月平均交易额为: 285809.691579
