公司ID: E5


季度: 2.017010e+05  ,  金额: 559761.200000

季度: 2.017020e+05  ,  金额: 14469.000000

季度: 2.017030e+05  ,  金额: 2600.000000

季度: 2.017040e+05  ,  金额: 776805.800000

季度: 2.017050e+05  ,  金额: 2396386.120000

季度: 2.017060e+05  ,  金额: 32041.270000

季度: 2.017070e+05  ,  金额: 35089.200000

季度: 2.017080e+05  ,  金额: 35709.600000

季度: 2.017090e+05  ,  金额: 42817.000000

季度: 2.017100e+05  ,  金额: 117552.000000

季度: 2.017110e+05  ,  金额: 85796.120000

季度: 2.017120e+05  ,  金额: 1064854.490000

季度: 2.018010e+05  ,  金额: 1551493.400000

季度: 2.018020e+05  ,  金额: 3823749.600000

季度: 2.018030e+05  ,  金额: 2177320.300000

季度: 2.018040e+05  ,  金额: 4581950.200000

季度: 2.018050e+05  ,  金额: 10865501.880000

季度: 2.018060e+05  ,  金额: 5886230.080000

季度: 2.018070e+05  ,  金额: 9062216.870000

季度: 2.018080e+05  ,  金额: 10621407.310000

季度: 2.018090e+05  ,  金额: 12317225.400000

季度: 2.018100e+05  ,  金额: 19137281.250000

季度: 2.018110e+05  ,  金额: 19809559.170000

季度: 2.018120e+05  ,  金额: 21536830.980000

季度: 2.019010e+05  ,  金额: 9196090.470000

季度: 2.019020e+05  ,  金额: 14389262.930000

季度: 2.019030e+05  ,  金额: 16684333.900000

季度: 2.019040e+05  ,  金额: 6874502.710000

季度: 2.019050e+05  ,  金额: 7239921.840000

季度: 2.019060e+05  ,  金额: 7541705.790000

季度: 2.019070e+05  ,  金额: 5944884.740000

季度: 2.019080e+05  ,  金额: 2989311.010000

季度: 2.019090e+05  ,  金额: 8624241.420000

季度: 2.019100e+05  ,  金额: 4991673.750000

季度: 2.019110e+05  ,  金额: 7509613.820000

季度: 2.019120e+05  ,  金额: 6773152.180000

季度: 2.020010e+05  ,  金额: 2038636.170000

总流水交易额为: 227331978.970000, 总流水月平均交易额为: 6144107.539730
