公司ID: E78


季度: 2.017010e+05  ,  金额: 259460.730000

季度: 2.017030e+05  ,  金额: 291778.000000

季度: 2.017040e+05  ,  金额: 205023.740000

季度: 2.017050e+05  ,  金额: 167954.150000

季度: 2.017060e+05  ,  金额: 269561.000000

季度: 2.017070e+05  ,  金额: 340433.360000

季度: 2.017090e+05  ,  金额: 194396.580000

季度: 2.017100e+05  ,  金额: 202122.000000

季度: 2.017110e+05  ,  金额: 222759.120000

季度: 2.017120e+05  ,  金额: 178730.000000

季度: 2.018010e+05  ,  金额: 164533.270000

季度: 2.018030e+05  ,  金额: 3432.990000

季度: 2.018040e+05  ,  金额: 354414.390000

季度: 2.018050e+05  ,  金额: 6640.220000

季度: 2.018060e+05  ,  金额: 103995.670000

季度: 2.018070e+05  ,  金额: 301179.000000

季度: 2.018080e+05  ,  金额: 80086.780000

季度: 2.018110e+05  ,  金额: 231218.000000

季度: 2.018120e+05  ,  金额: 280.000000

季度: 2.019020e+05  ,  金额: 36021.910000

季度: 2.019050e+05  ,  金额: 3862.710000

季度: 2.019060e+05  ,  金额: 131085.000000

总流水交易额为: 3748968.620000, 总流水月平均交易额为: 170407.664545
