公司ID: E49


季度: 2.017010e+05  ,  金额: 9973.830000

季度: 2.017020e+05  ,  金额: 192573.300000

季度: 2.017030e+05  ,  金额: 252955.920000

季度: 2.017040e+05  ,  金额: 235392.090000

季度: 2.017050e+05  ,  金额: 858164.700000

季度: 2.017060e+05  ,  金额: 50035.840000

季度: 2.017070e+05  ,  金额: 307968.150000

季度: 2.017080e+05  ,  金额: 255563.000000

季度: 2.017090e+05  ,  金额: 78516.790000

季度: 2.017100e+05  ,  金额: 10087.000000

季度: 2.017110e+05  ,  金额: 17948.000000

季度: 2.017120e+05  ,  金额: 104507.910000

季度: 2.018010e+05  ,  金额: 249794.670000

季度: 2.018020e+05  ,  金额: 164475.740000

季度: 2.018030e+05  ,  金额: 1582572.000000

季度: 2.018040e+05  ,  金额: 92778.920000

季度: 2.018050e+05  ,  金额: 811328.600000

季度: 2.018060e+05  ,  金额: 776564.740000

季度: 2.018070e+05  ,  金额: 2638556.110000

季度: 2.018080e+05  ,  金额: 1519679.480000

季度: 2.018090e+05  ,  金额: 214245.860000

季度: 2.018100e+05  ,  金额: 225196.300000

季度: 2.018110e+05  ,  金额: 562673.620000

季度: 2.018120e+05  ,  金额: 2177397.510000

季度: 2.019010e+05  ,  金额: 2155998.840000

季度: 2.019020e+05  ,  金额: 347972.490000

季度: 2.019030e+05  ,  金额: 283389.680000

季度: 2.019040e+05  ,  金额: 176145.540000

季度: 2.019050e+05  ,  金额: 396121.840000

季度: 2.019060e+05  ,  金额: 824756.210000

季度: 2.019070e+05  ,  金额: 361709.100000

季度: 2.019080e+05  ,  金额: 154926.550000

季度: 2.019090e+05  ,  金额: 226233.330000

季度: 2.019100e+05  ,  金额: 312306.920000

季度: 2.019110e+05  ,  金额: 1406992.430000

季度: 2.019120e+05  ,  金额: 1763055.080000

季度: 2.020010e+05  ,  金额: 2702173.950000

总流水交易额为: 24500732.040000, 总流水月平均交易额为: 662181.947027
