公司ID: E8


季度: 2.017010e+05  ,  金额: 2149724.680000

季度: 2.017020e+05  ,  金额: 736364.450000

季度: 2.017030e+05  ,  金额: 1977923.760000

季度: 2.017040e+05  ,  金额: 3934100.390000

季度: 2.017050e+05  ,  金额: 1931734.920000

季度: 2.017060e+05  ,  金额: 9253642.970000

季度: 2.017070e+05  ,  金额: 2157651.750000

季度: 2.017080e+05  ,  金额: 5111995.260000

季度: 2.017090e+05  ,  金额: 6923650.290000

季度: 2.017100e+05  ,  金额: 3181338.800000

季度: 2.017110e+05  ,  金额: 4583884.180000

季度: 2.017120e+05  ,  金额: 3869352.110000

季度: 2.018010e+05  ,  金额: 8013104.570000

季度: 2.018020e+05  ,  金额: 8333859.490000

季度: 2.018030e+05  ,  金额: 3399561.990000

季度: 2.018040e+05  ,  金额: 3516454.570000

季度: 2.018050e+05  ,  金额: 3420894.970000

季度: 2.018060e+05  ,  金额: 3662088.260000

季度: 2.018070e+05  ,  金额: 5621812.850000

季度: 2.018080e+05  ,  金额: 4023006.660000

季度: 2.018090e+05  ,  金额: 3899890.970000

季度: 2.018100e+05  ,  金额: 4384714.140000

季度: 2.018110e+05  ,  金额: 7382028.810000

季度: 2.018120e+05  ,  金额: 7198951.120000

季度: 2.019010e+05  ,  金额: 4609893.090000

季度: 2.019020e+05  ,  金额: 4836354.350000

季度: 2.019030e+05  ,  金额: 4063494.950000

季度: 2.019040e+05  ,  金额: 4768932.420000

季度: 2.019050e+05  ,  金额: 2917087.810000

季度: 2.019060e+05  ,  金额: 5542772.460000

季度: 2.019070e+05  ,  金额: 5013258.690000

季度: 2.019080e+05  ,  金额: 4190764.910000

季度: 2.019090e+05  ,  金额: 4222658.720000

季度: 2.019100e+05  ,  金额: 4873300.530000

季度: 2.019110e+05  ,  金额: 4003642.130000

季度: 2.019120e+05  ,  金额: 6944749.070000

季度: 2.020010e+05  ,  金额: 5741172.480000

季度: 2.020020e+05  ,  金额: 22880.370000

总流水交易额为: 170418693.940000, 总流水月平均交易额为: 4484702.472105
