公司ID: E9


季度: 2.017010e+05  ,  金额: 547498.400000

季度: 2.017020e+05  ,  金额: 540865.310000

季度: 2.017030e+05  ,  金额: 784625.230000

季度: 2.017040e+05  ,  金额: 606328.560000

季度: 2.017050e+05  ,  金额: 492415.670000

季度: 2.017060e+05  ,  金额: 441440.900000

季度: 2.017070e+05  ,  金额: 830452.310000

季度: 2.017080e+05  ,  金额: 558879.400000

季度: 2.017090e+05  ,  金额: 599511.140000

季度: 2.017100e+05  ,  金额: 614792.890000

季度: 2.017110e+05  ,  金额: 581495.120000

季度: 2.017120e+05  ,  金额: 1293869.310000

季度: 2.018010e+05  ,  金额: 892011.950000

季度: 2.018020e+05  ,  金额: 1207473.960000

季度: 2.018030e+05  ,  金额: 522456.620000

季度: 2.018040e+05  ,  金额: 1076546.580000

季度: 2.018050e+05  ,  金额: 238236.350000

季度: 2.018060e+05  ,  金额: 568673.110000

季度: 2.018070e+05  ,  金额: 715106.100000

季度: 2.018080e+05  ,  金额: 501432.360000

季度: 2.018090e+05  ,  金额: 632760.270000

季度: 2.018100e+05  ,  金额: 614043.440000

季度: 2.018110e+05  ,  金额: 488457.690000

季度: 2.018120e+05  ,  金额: 1308174.370000

季度: 2.019010e+05  ,  金额: 948539.530000

季度: 2.019020e+05  ,  金额: 614876.280000

季度: 2.019030e+05  ,  金额: 1456839.290000

季度: 2.019040e+05  ,  金额: 510053.490000

季度: 2.019050e+05  ,  金额: 378840.590000

季度: 2.019060e+05  ,  金额: 874140.510000

季度: 2.019070e+05  ,  金额: 410018.110000

季度: 2.019080e+05  ,  金额: 393556.550000

季度: 2.019090e+05  ,  金额: 372107.450000

季度: 2.019100e+05  ,  金额: 379900.900000

季度: 2.019110e+05  ,  金额: 1030390.500000

季度: 2.019120e+05  ,  金额: 794385.780000

季度: 2.020010e+05  ,  金额: 1181962.090000

季度: 2.020020e+05  ,  金额: 330355.980000

总流水交易额为: 26333514.090000, 总流水月平均交易额为: 692987.212895
