公司ID: E27


季度: 2.016110e+05  ,  金额: 637014.300000

季度: 2.016120e+05  ,  金额: 769379.080000

季度: 2.017010e+05  ,  金额: 1638185.770000

季度: 2.017020e+05  ,  金额: 1084086.460000

季度: 2.017030e+05  ,  金额: 870975.640000

季度: 2.017040e+05  ,  金额: 478929.900000

季度: 2.017050e+05  ,  金额: 477449.520000

季度: 2.017060e+05  ,  金额: 418075.910000

季度: 2.017070e+05  ,  金额: 121743.370000

季度: 2.017080e+05  ,  金额: 789716.070000

季度: 2.017090e+05  ,  金额: 1809975.700000

季度: 2.017100e+05  ,  金额: 1397948.170000

季度: 2.017110e+05  ,  金额: 814489.900000

季度: 2.017120e+05  ,  金额: 1059360.310000

季度: 2.018010e+05  ,  金额: 2284435.240000

季度: 2.018020e+05  ,  金额: 646783.600000

季度: 2.018030e+05  ,  金额: 981455.890000

季度: 2.018040e+05  ,  金额: 1412798.470000

季度: 2.018050e+05  ,  金额: 1220270.620000

季度: 2.018060e+05  ,  金额: 958006.400000

季度: 2.018070e+05  ,  金额: 775898.710000

季度: 2.018080e+05  ,  金额: 1097956.390000

季度: 2.018090e+05  ,  金额: 1438878.540000

季度: 2.018100e+05  ,  金额: 1633193.090000

季度: 2.018110e+05  ,  金额: 1792362.530000

季度: 2.018120e+05  ,  金额: 2567934.250000

季度: 2.019010e+05  ,  金额: 2245249.670000

季度: 2.019020e+05  ,  金额: 706687.680000

季度: 2.019030e+05  ,  金额: 1530140.010000

季度: 2.019040e+05  ,  金额: 1289740.410000

季度: 2.019050e+05  ,  金额: 1355585.830000

季度: 2.019060e+05  ,  金额: 1838100.840000

季度: 2.019070e+05  ,  金额: 871670.480000

季度: 2.019080e+05  ,  金额: 1911709.770000

季度: 2.019090e+05  ,  金额: 3575322.080000

季度: 2.019100e+05  ,  金额: 1564547.840000

季度: 2.019110e+05  ,  金额: 2823615.750000

总流水交易额为: 48889674.190000, 总流水月平均交易额为: 1321342.545676
