公司ID: E39


季度: 2.017060e+05  ,  金额: 606.000000

季度: 2.017070e+05  ,  金额: 1938.000000

季度: 2.017080e+05  ,  金额: 277.000000

季度: 2.017100e+05  ,  金额: 598.000000

季度: 2.017110e+05  ,  金额: 4801.000000

季度: 2.017120e+05  ,  金额: 12353.000000

季度: 2.018010e+05  ,  金额: 5820.000000

季度: 2.018020e+05  ,  金额: 9904.000000

季度: 2.018030e+05  ,  金额: 12732.000000

季度: 2.018040e+05  ,  金额: 6242.000000

季度: 2.018050e+05  ,  金额: 1271.500000

季度: 2.018060e+05  ,  金额: 1457.100000

季度: 2.018070e+05  ,  金额: 6172.400000

季度: 2.018080e+05  ,  金额: 5206.550000

季度: 2.018090e+05  ,  金额: 2514.090000

季度: 2.018100e+05  ,  金额: 889.000000

季度: 2.018110e+05  ,  金额: 5499.000000

季度: 2.019040e+05  ,  金额: 12476.120000

季度: 2.019050e+05  ,  金额: 39752.650000

季度: 2.019060e+05  ,  金额: 8203.100000

季度: 2.019070e+05  ,  金额: 73479.120000

季度: 2.019080e+05  ,  金额: 111129.000000

季度: 2.019090e+05  ,  金额: 7392.560000

季度: 2.019100e+05  ,  金额: 4227.000000

季度: 2.019110e+05  ,  金额: 31125.200000

季度: 2.019120e+05  ,  金额: 7175.070000

总流水交易额为: 373240.460000, 总流水月平均交易额为: 14355.402308
