公司ID: E47


季度: 2.016110e+05  ,  金额: 1303870.240000

季度: 2.016120e+05  ,  金额: 2076356.430000

季度: 2.017010e+05  ,  金额: 1019120.690000

季度: 2.017020e+05  ,  金额: 1511914.060000

季度: 2.017030e+05  ,  金额: 2038356.290000

季度: 2.017040e+05  ,  金额: 2195966.460000

季度: 2.017050e+05  ,  金额: 2122306.850000

季度: 2.017060e+05  ,  金额: 2169114.230000

季度: 2.017070e+05  ,  金额: 2007683.600000

季度: 2.017080e+05  ,  金额: 1535778.920000

季度: 2.017090e+05  ,  金额: 1210934.140000

季度: 2.017100e+05  ,  金额: 1148651.830000

季度: 2.017110e+05  ,  金额: 1151769.770000

季度: 2.017120e+05  ,  金额: 1209000.320000

季度: 2.018010e+05  ,  金额: 1164227.420000

季度: 2.018020e+05  ,  金额: 712059.890000

季度: 2.018030e+05  ,  金额: 1246865.760000

季度: 2.018040e+05  ,  金额: 1958969.580000

季度: 2.018050e+05  ,  金额: 869386.340000

季度: 2.018060e+05  ,  金额: 1191095.100000

季度: 2.018070e+05  ,  金额: 1111816.860000

季度: 2.018080e+05  ,  金额: 787054.830000

季度: 2.018090e+05  ,  金额: 1075015.230000

季度: 2.018100e+05  ,  金额: 804047.020000

季度: 2.018110e+05  ,  金额: 1084269.930000

季度: 2.018120e+05  ,  金额: 1150291.740000

季度: 2.019010e+05  ,  金额: 1292340.090000

季度: 2.019020e+05  ,  金额: 599617.410000

季度: 2.019030e+05  ,  金额: 1439499.130000

季度: 2.019040e+05  ,  金额: 1078439.370000

季度: 2.019050e+05  ,  金额: 1152110.460000

季度: 2.019060e+05  ,  金额: 1066278.190000

季度: 2.019070e+05  ,  金额: 1018603.220000

季度: 2.019080e+05  ,  金额: 919786.440000

季度: 2.019090e+05  ,  金额: 968616.650000

季度: 2.019100e+05  ,  金额: 1214258.070000

季度: 2.019110e+05  ,  金额: 1324382.310000

总流水交易额为: 47929854.870000, 总流水月平均交易额为: 1295401.482973
