公司ID: E60


季度: 2.017100e+05  ,  金额: 329109.000000

季度: 2.017110e+05  ,  金额: 5932.000000

季度: 2.017120e+05  ,  金额: 13782.000000

季度: 2.018010e+05  ,  金额: 13868.000000

季度: 2.018020e+05  ,  金额: 114522.000000

季度: 2.018030e+05  ,  金额: 551798.680000

季度: 2.018040e+05  ,  金额: 18551.040000

季度: 2.018050e+05  ,  金额: 2487436.060000

季度: 2.018060e+05  ,  金额: 107558.000000

季度: 2.018070e+05  ,  金额: 23301.000000

季度: 2.018080e+05  ,  金额: 915713.540000

季度: 2.018090e+05  ,  金额: 10623.850000

季度: 2.018100e+05  ,  金额: 3179.000000

季度: 2.018110e+05  ,  金额: 14826.890000

季度: 2.018120e+05  ,  金额: 103335.000000

季度: 2.019010e+05  ,  金额: 47397.000000

季度: 2.019020e+05  ,  金额: 2154.000000

季度: 2.019030e+05  ,  金额: 7109.800000

季度: 2.019040e+05  ,  金额: 71745.000000

季度: 2.019050e+05  ,  金额: 1042.000000

季度: 2.019060e+05  ,  金额: 29965.000000

季度: 2.019070e+05  ,  金额: 143535.100000

季度: 2.019080e+05  ,  金额: 170907.980000

季度: 2.019090e+05  ,  金额: 111860.000000

季度: 2.019100e+05  ,  金额: 9629.360000

季度: 2.019110e+05  ,  金额: 63050.270000

季度: 2.019120e+05  ,  金额: 2318.000000

季度: 2.020010e+05  ,  金额: 1173.000000

总流水交易额为: 5375422.570000, 总流水月平均交易额为: 191979.377500
