公司ID: E92


季度: 2.017010e+05  ,  金额: 32000.000000

季度: 2.017050e+05  ,  金额: 208000.000000

季度: 2.017100e+05  ,  金额: 37440.000000

季度: 2.018050e+05  ,  金额: 42800.000000

季度: 2.018110e+05  ,  金额: 18000.000000

季度: 2.019060e+05  ,  金额: 40000.000000

季度: 2.019070e+05  ,  金额: 780000.000000

季度: 2.019090e+05  ,  金额: 54000.000000

季度: 2.019100e+05  ,  金额: 307600.000000

季度: 2.019110e+05  ,  金额: -126000.000000

季度: 2.019120e+05  ,  金额: 600000.000000

季度: 2.020010e+05  ,  金额: 218000.000000

总流水交易额为: 2211840.000000, 总流水月平均交易额为: 184320.000000
