公司ID: E103


季度: 2.018020e+05  ,  金额: 200000.000000

季度: 2.018030e+05  ,  金额: 240000.000000

季度: 2.018050e+05  ,  金额: 21200.000000

季度: 2.018070e+05  ,  金额: 60158.670000

季度: 2.018100e+05  ,  金额: 38900.000000

季度: 2.018120e+05  ,  金额: 52130.000000

季度: 2.019010e+05  ,  金额: 15895.150000

季度: 2.019030e+05  ,  金额: 0.000000

季度: 2.019050e+05  ,  金额: 27743.990000

季度: 2.019060e+05  ,  金额: 20000.000000

季度: 2.019070e+05  ,  金额: 4800.010000

季度: 2.019080e+05  ,  金额: 19957.700000

季度: 2.019090e+05  ,  金额: 7967.000000

季度: 2.019100e+05  ,  金额: 4404.470000

季度: 2.019110e+05  ,  金额: 124238.610000

季度: 2.019120e+05  ,  金额: 958756.170000

总流水交易额为: 1796151.770000, 总流水月平均交易额为: 112259.485625
