公司ID: E8


季度: 2.017010e+05  ,  金额: 7540251.320000

季度: 2.017020e+05  ,  金额: 6250749.400000

季度: 2.017030e+05  ,  金额: 6705017.880000

季度: 2.017040e+05  ,  金额: 4684702.600000

季度: 2.017050e+05  ,  金额: 7791840.000000

季度: 2.017060e+05  ,  金额: 8634018.620000

季度: 2.017070e+05  ,  金额: 6221903.180000

季度: 2.017080e+05  ,  金额: 6794254.930000

季度: 2.017090e+05  ,  金额: 9782016.350000

季度: 2.017100e+05  ,  金额: 8702467.000000

季度: 2.017110e+05  ,  金额: 9726627.470000

季度: 2.017120e+05  ,  金额: 20411541.620000

季度: 2.018010e+05  ,  金额: 9541003.770000

季度: 2.018020e+05  ,  金额: 4969672.300000

季度: 2.018030e+05  ,  金额: 6045402.270000

季度: 2.018040e+05  ,  金额: 7692642.400000

季度: 2.018050e+05  ,  金额: 7909014.960000

季度: 2.018060e+05  ,  金额: 10468241.810000

季度: 2.018070e+05  ,  金额: 14128545.020000

季度: 2.018080e+05  ,  金额: 24177759.600000

季度: 2.018090e+05  ,  金额: 8394356.800000

季度: 2.018100e+05  ,  金额: 12247887.500000

季度: 2.018110e+05  ,  金额: 11812915.470000

季度: 2.018120e+05  ,  金额: 20069712.690000

季度: 2.019010e+05  ,  金额: 11183043.400000

季度: 2.019020e+05  ,  金额: 2839312.100000

季度: 2.019030e+05  ,  金额: 7253002.810000

季度: 2.019040e+05  ,  金额: 10515700.140000

季度: 2.019050e+05  ,  金额: 11655997.110000

季度: 2.019060e+05  ,  金额: 5592932.000000

季度: 2.019070e+05  ,  金额: 7353054.000000

季度: 2.019080e+05  ,  金额: 16022978.750000

季度: 2.019090e+05  ,  金额: 6615585.450000

季度: 2.019100e+05  ,  金额: 10822623.680000

季度: 2.019110e+05  ,  金额: 15760543.740000

季度: 2.019120e+05  ,  金额: 18563327.810000

季度: 2.020010e+05  ,  金额: 10802056.520000

季度: 2.020020e+05  ,  金额: 5111185.200000

总流水交易额为: 380793887.670000, 总流水月平均交易额为: 10020891.780789
