公司ID: E4


季度: 2.017010e+05  ,  金额: 103581856.760000

季度: 2.017020e+05  ,  金额: 226438055.690000

季度: 2.017030e+05  ,  金额: 233300951.320000

季度: 2.017040e+05  ,  金额: 160843697.810000

季度: 2.017050e+05  ,  金额: 160786640.520000

季度: 2.017060e+05  ,  金额: 355511742.529999

季度: 2.017070e+05  ,  金额: 6728186.830000

季度: 2.017090e+05  ,  金额: 36069312.740000

季度: 2.017100e+05  ,  金额: 37389612.900000

季度: 2.017110e+05  ,  金额: 117702719.520000

季度: 2.017120e+05  ,  金额: 83862409.190000

季度: 2.018010e+05  ,  金额: 55350249.260000

季度: 2.018020e+05  ,  金额: 64160816.740000

季度: 2.018030e+05  ,  金额: 13100000.000000

季度: 2.018040e+05  ,  金额: 20685240.080000

季度: 2.018050e+05  ,  金额: 12704939.320000

季度: 2.018060e+05  ,  金额: 131295693.810000

季度: 2.018070e+05  ,  金额: 76153637.900000

季度: 2.018080e+05  ,  金额: 20582182.860000

季度: 2.018090e+05  ,  金额: 13586474.480000

季度: 2.018100e+05  ,  金额: 18731109.160000

季度: 2.018110e+05  ,  金额: 30113084.610000

季度: 2.018120e+05  ,  金额: 28172877.700000

季度: 2.019010e+05  ,  金额: 14209855.210000

季度: 2.019020e+05  ,  金额: 8004257.280000

季度: 2.019030e+05  ,  金额: 13392807.120000

季度: 2.019040e+05  ,  金额: 15506444.990000

季度: 2.019050e+05  ,  金额: 4755049.460000

季度: 2.019060e+05  ,  金额: 1703533.860000

季度: 2.019070e+05  ,  金额: 4846857.200000

季度: 2.019080e+05  ,  金额: 8075053.440000

季度: 2.019090e+05  ,  金额: 6354200.800000

季度: 2.019100e+05  ,  金额: 10750236.800000

季度: 2.019110e+05  ,  金额: 8411767.500000

季度: 2.019120e+05  ,  金额: 42531529.320000

总流水交易额为: 2145393084.710000, 总流水月平均交易额为: 61296945.277429
