公司ID: E48


季度: 2.017010e+05  ,  金额: 195116.000000

季度: 2.017030e+05  ,  金额: 610200.000000

季度: 2.017040e+05  ,  金额: 356954.000000

季度: 2.017050e+05  ,  金额: 292952.000000

季度: 2.017060e+05  ,  金额: 393622.000000

季度: 2.017070e+05  ,  金额: 524188.000000

季度: 2.017080e+05  ,  金额: 373920.000000

季度: 2.017090e+05  ,  金额: 732352.000000

季度: 2.017100e+05  ,  金额: 789854.000000

季度: 2.017110e+05  ,  金额: 1049700.000000

季度: 2.017120e+05  ,  金额: 1035338.000000

季度: 2.018010e+05  ,  金额: 1007812.000000

季度: 2.018020e+05  ,  金额: 166270.000000

季度: 2.018030e+05  ,  金额: 851279.000000

季度: 2.018040e+05  ,  金额: 1152886.000000

季度: 2.018050e+05  ,  金额: 371036.000000

季度: 2.018060e+05  ,  金额: 873278.000000

季度: 2.018070e+05  ,  金额: 1464966.280000

季度: 2.018080e+05  ,  金额: 1983288.480000

季度: 2.018090e+05  ,  金额: 1953298.600000

季度: 2.018100e+05  ,  金额: 2056063.120000

季度: 2.018110e+05  ,  金额: 1883962.760000

季度: 2.018120e+05  ,  金额: 2709122.560000

季度: 2.019010e+05  ,  金额: 1218475.360000

季度: 2.019020e+05  ,  金额: 657170.000000

季度: 2.019030e+05  ,  金额: 2332164.000000

季度: 2.019040e+05  ,  金额: 1971049.320000

季度: 2.019050e+05  ,  金额: 3569195.820000

季度: 2.019060e+05  ,  金额: 2860169.100000

季度: 2.019070e+05  ,  金额: 3443644.520000

季度: 2.019080e+05  ,  金额: 3622484.860000

季度: 2.019090e+05  ,  金额: 2957154.000000

季度: 2.019100e+05  ,  金额: 2794633.560000

季度: 2.019110e+05  ,  金额: 3306035.160000

季度: 2.019120e+05  ,  金额: 3662391.000000

季度: 2.020010e+05  ,  金额: 2121236.000000

总流水交易额为: 57343261.500000, 总流水月平均交易额为: 1592868.375000
