公司ID: E44


季度: 2.016120e+05  ,  金额: 775321.060000

季度: 2.017010e+05  ,  金额: 916262.420000

季度: 2.017020e+05  ,  金额: 661446.570000

季度: 2.017030e+05  ,  金额: 540785.030000

季度: 2.017040e+05  ,  金额: 510367.680000

季度: 2.017050e+05  ,  金额: 494711.270000

季度: 2.017060e+05  ,  金额: 320239.290000

季度: 2.017070e+05  ,  金额: 345417.750000

季度: 2.017080e+05  ,  金额: 461839.340000

季度: 2.017090e+05  ,  金额: 275772.370000

季度: 2.017100e+05  ,  金额: 363847.360000

季度: 2.017110e+05  ,  金额: 634339.600000

季度: 2.017120e+05  ,  金额: 1259660.630000

季度: 2.018010e+05  ,  金额: 1110148.040000

季度: 2.018020e+05  ,  金额: 1098090.320000

季度: 2.018030e+05  ,  金额: 1042023.650000

季度: 2.018040e+05  ,  金额: 775319.690000

季度: 2.018050e+05  ,  金额: 298025.950000

季度: 2.018060e+05  ,  金额: 467036.830000

季度: 2.018070e+05  ,  金额: 788733.160000

季度: 2.018080e+05  ,  金额: 892397.160000

季度: 2.018090e+05  ,  金额: 1108276.450000

季度: 2.018100e+05  ,  金额: 1027697.040000

季度: 2.018110e+05  ,  金额: 1625701.820000

季度: 2.018120e+05  ,  金额: 1798849.080000

季度: 2.019010e+05  ,  金额: 1645545.670000

季度: 2.019020e+05  ,  金额: 3549408.050000

季度: 2.019030e+05  ,  金额: 757209.950000

季度: 2.019040e+05  ,  金额: 473099.280000

季度: 2.019050e+05  ,  金额: 807735.440000

季度: 2.019060e+05  ,  金额: 1388413.400000

季度: 2.019070e+05  ,  金额: 1027860.470000

季度: 2.019080e+05  ,  金额: 733769.250000

季度: 2.019090e+05  ,  金额: 1075714.840000

季度: 2.019100e+05  ,  金额: 1568854.480000

季度: 2.019110e+05  ,  金额: 1741365.970000

季度: 2.019120e+05  ,  金额: 3369038.040000

总流水交易额为: 37730324.400000, 总流水月平均交易额为: 1019738.497297
