公司ID: E50


季度: 2.017070e+05  ,  金额: 2316850.000000

季度: 2.017080e+05  ,  金额: 1674318.000000

季度: 2.018010e+05  ,  金额: 400000.000000

季度: 2.018110e+05  ,  金额: 746750.380000

季度: 2.018120e+05  ,  金额: 1700857.440000

季度: 2.019010e+05  ,  金额: 1170110.600000

季度: 2.019040e+05  ,  金额: 1378603.440000

季度: 2.019050e+05  ,  金额: 981498.820000

季度: 2.019060e+05  ,  金额: 4532358.300000

季度: 2.019070e+05  ,  金额: 1458037.460000

季度: 2.019080e+05  ,  金额: 650195.000000

季度: 2.019090e+05  ,  金额: 1993094.710000

季度: 2.019100e+05  ,  金额: 1027804.560000

总流水交易额为: 20030478.710000, 总流水月平均交易额为: 1540806.054615
