公司ID: E2


季度: 2.017010e+05  ,  金额: 17079043.670000

季度: 2.017020e+05  ,  金额: 1591369.000000

季度: 2.017030e+05  ,  金额: 8324890.700000

季度: 2.017040e+05  ,  金额: 3070180.220000

季度: 2.017050e+05  ,  金额: 6471569.860000

季度: 2.017060e+05  ,  金额: 27404954.180000

季度: 2.017070e+05  ,  金额: 7970510.620000

季度: 2.017080e+05  ,  金额: 8913760.670000

季度: 2.017090e+05  ,  金额: 15603155.340000

季度: 2.017100e+05  ,  金额: 12843548.420000

季度: 2.017110e+05  ,  金额: 13431271.820000

季度: 2.017120e+05  ,  金额: 14375662.960000

季度: 2.018010e+05  ,  金额: 23585415.140000

季度: 2.018020e+05  ,  金额: 10073121.950000

季度: 2.018030e+05  ,  金额: 6092998.070000

季度: 2.018040e+05  ,  金额: 4476663.590000

季度: 2.018050e+05  ,  金额: 9056941.090000

季度: 2.018060e+05  ,  金额: 13192527.470000

季度: 2.018070e+05  ,  金额: 10168290.140000

季度: 2.018080e+05  ,  金额: 10133804.050000

季度: 2.018090e+05  ,  金额: 7185489.560000

季度: 2.018100e+05  ,  金额: 8908698.980000

季度: 2.018110e+05  ,  金额: 32618774.470000

季度: 2.018120e+05  ,  金额: 23681671.570000

季度: 2.019010e+05  ,  金额: 43089887.050000

季度: 2.019020e+05  ,  金额: 4803609.310000

季度: 2.019030e+05  ,  金额: 9103694.660000

季度: 2.019040e+05  ,  金额: 13024048.050000

季度: 2.019050e+05  ,  金额: 13642934.990000

季度: 2.019060e+05  ,  金额: 17759342.450000

季度: 2.019070e+05  ,  金额: 34807134.830000

季度: 2.019080e+05  ,  金额: 21823639.620000

季度: 2.019090e+05  ,  金额: 18425537.410000

季度: 2.019100e+05  ,  金额: 20685540.430000

季度: 2.019110e+05  ,  金额: 27014863.570000

季度: 2.019120e+05  ,  金额: 52836595.870000

季度: 2.020010e+05  ,  金额: 52931700.160000

总流水交易额为: 626202841.940000, 总流水月平均交易额为: 16924401.133514
