公司ID: E100


季度: 2.017030e+05  ,  金额: 34413.000000

季度: 2.017040e+05  ,  金额: 34413.000000

季度: 2.017050e+05  ,  金额: -29313.000000

季度: 2.017060e+05  ,  金额: 17177.000000

季度: 2.017070e+05  ,  金额: 6220.020000

季度: 2.017080e+05  ,  金额: 239905.300000

季度: 2.017110e+05  ,  金额: 1112.400000

季度: 2.017120e+05  ,  金额: 14808.030000

季度: 2.018010e+05  ,  金额: 19570.000000

季度: 2.018020e+05  ,  金额: 5871.000000

季度: 2.018040e+05  ,  金额: 18476.850000

季度: 2.018050e+05  ,  金额: 46991.180000

季度: 2.018060e+05  ,  金额: 13650.540000

季度: 2.018100e+05  ,  金额: 15998.380000

季度: 2.018110e+05  ,  金额: 6505.000000

季度: 2.018120e+05  ,  金额: 1977.000000

季度: 2.019010e+05  ,  金额: 29805.000000

季度: 2.019020e+05  ,  金额: 7378.510000

季度: 2.019030e+05  ,  金额: 13628.000000

季度: 2.019040e+05  ,  金额: 13713.000000

季度: 2.019050e+05  ,  金额: 12272.000000

季度: 2.019060e+05  ,  金额: 33396.000000

季度: 2.019070e+05  ,  金额: 68250.000000

季度: 2.019080e+05  ,  金额: 15855.000000

季度: 2.019090e+05  ,  金额: 4100.000000

季度: 2.019100e+05  ,  金额: 2180.000000

季度: 2.019120e+05  ,  金额: 20000.000000

季度: 2.020010e+05  ,  金额: 18790.000000

总流水交易额为: 687143.210000, 总流水月平均交易额为: 24540.828929
