公司ID: E46


季度: 2.016120e+05  ,  金额: 607500.000000

季度: 2.017010e+05  ,  金额: 919500.000000

季度: 2.017020e+05  ,  金额: 1342760.000000

季度: 2.017030e+05  ,  金额: 2039340.000000

季度: 2.017040e+05  ,  金额: 3333500.000000

季度: 2.017050e+05  ,  金额: 1020700.000000

季度: 2.017060e+05  ,  金额: 504840.000000

季度: 2.017070e+05  ,  金额: 2862000.000000

季度: 2.017080e+05  ,  金额: 708460.000000

季度: 2.017090e+05  ,  金额: 1941000.000000

季度: 2.017100e+05  ,  金额: 3575600.000000

季度: 2.017110e+05  ,  金额: 2442500.000000

季度: 2.017120e+05  ,  金额: 2195800.000000

季度: 2.018010e+05  ,  金额: 3721235.420000

季度: 2.018020e+05  ,  金额: 911300.000000

季度: 2.018030e+05  ,  金额: 1267260.000000

季度: 2.018040e+05  ,  金额: 2901240.000000

季度: 2.018050e+05  ,  金额: 3278738.000000

季度: 2.018060e+05  ,  金额: 2069000.000000

季度: 2.018070e+05  ,  金额: 396950.000000

季度: 2.018080e+05  ,  金额: 2221000.000000

季度: 2.018090e+05  ,  金额: 541000.000000

季度: 2.018100e+05  ,  金额: 1293000.000000

季度: 2.018110e+05  ,  金额: 975640.000000

季度: 2.018120e+05  ,  金额: 2290300.000000

季度: 2.019010e+05  ,  金额: 668000.000000

季度: 2.019020e+05  ,  金额: 1335170.000000

季度: 2.019030e+05  ,  金额: 1738064.400000

季度: 2.019040e+05  ,  金额: 1255300.000000

季度: 2.019050e+05  ,  金额: 1204200.000000

季度: 2.019060e+05  ,  金额: 464000.000000

季度: 2.019070e+05  ,  金额: 1534652.000000

季度: 2.019080e+05  ,  金额: 1463208.000000

季度: 2.019090e+05  ,  金额: 1456000.000000

季度: 2.019100e+05  ,  金额: 1726805.000000

季度: 2.019110e+05  ,  金额: 368000.000000

季度: 2.019120e+05  ,  金额: 3470780.000000

总流水交易额为: 62044342.820000, 总流水月平均交易额为: 1676874.130270
